location_type,map_label,lat,lon,country,candidate_rank,opportunity_tier
Existing Greggs,Greggs,54.4435802,-1.6670791,England,,
Existing Greggs,Greggs,51.6196048,-3.9444095,Wales,,
Existing Greggs,Greggs,55.9331249,-3.1344662,Scotland,,
Existing Greggs,Greggs,53.7483965,-1.4774715,England,,
Existing Greggs,Greggs,56.0008244,-3.888085,Scotland,,
Existing Greggs,Greggs,51.2887015,1.0969047,England,,
Existing Greggs,Greggs,51.4812592,-2.5053905,England,,
Existing Greggs,Greggs,53.7787105,-1.5289038,England,,
Existing Greggs,Greggs,53.72246,-1.8603037,England,,
Existing Greggs,Greggs,50.7471996,-1.6645191,England,,
Existing Greggs,Greggs,53.4209834,-1.2836635,England,,
Existing Greggs,Greggs,50.768672,0.284939,England,,
Existing Greggs,Greggs,51.477103,0.32275,England,,
Existing Greggs,Greggs,53.5845955,-2.5374906,England,,
Existing Greggs,Greggs,52.2165296,-0.8704295,England,,
Existing Greggs,Greggs,52.037032,-2.4225095,England,,
Existing Greggs,Greggs,51.818455,1.167053,England,,
Existing Greggs,Greggs,51.6204132,-0.7845808,England,,
Existing Greggs,Greggs,57.1297513,-2.0917272,Scotland,,
Existing Greggs,Greggs,51.8779891,0.845358,England,,
Existing Greggs,Greggs,51.4343856,-0.5293058,England,,
Existing Greggs,Greggs,50.9964767,-0.1013123,England,,
Existing Greggs,Greggs,53.3355158,-3.40322,Wales,,
Existing Greggs,Greggs,53.4245756,-2.9794125,England,,
Existing Greggs,Greggs,51.9029961,0.9291816,England,,
Existing Greggs,Greggs,53.3281199,-2.6975092,England,,
Existing Greggs,Greggs,51.4831112,-2.769267,England,,
Existing Greggs,Greggs,52.8610884,-1.4361588,England,,
Existing Greggs,Greggs,53.8400538,-2.3963684,England,,
Existing Greggs,Greggs,51.4327774,-2.7591291,England,,
Existing Greggs,Greggs,53.8162969,-1.4691388,England,,
Existing Greggs,Greggs,51.6240738,0.4159345,England,,
Existing Greggs,Greggs,51.4465732,-0.3285357,England,,
Existing Greggs,Greggs,51.9953576,-2.1560029,England,,
Existing Greggs,Greggs,52.7542043,-1.1982907,England,,
Existing Greggs,Greggs,51.5097546,0.2821911,England,,
Existing Greggs,Greggs,52.5431899,-0.3022514,England,,
Existing Greggs,Greggs,53.9590135,-1.0709603,England,,
Existing Greggs,Greggs,52.5412979,-0.2617792,England,,
Existing Greggs,Greggs,52.0478246,1.1818646,England,,
Existing Greggs,Greggs,52.5157607,-3.3049595,Wales,,
Existing Greggs,Greggs,52.5502756,-0.2116068,England,,
Existing Greggs,Greggs,52.3124205,-1.888407,England,,
Existing Greggs,Greggs,52.5110265,-2.0811867,England,,
Existing Greggs,Greggs,52.6374807,-1.1327391,England,,
Existing Greggs,Greggs,51.5400741,-2.4119069,England,,
Existing Greggs,Greggs,51.4047377,-2.598187,England,,
Existing Greggs,Greggs,52.4227422,0.7272597,England,,
Existing Greggs,Greggs,53.794995,-0.3498381,England,,
Existing Greggs,Greggs,53.7679283,-0.3348532,England,,
Existing Greggs,Greggs,54.6614003,-5.6682617,Northern Ireland,,
Existing Greggs,Greggs,51.4480767,-2.5612001,England,,
Existing Greggs,Greggs,51.5015346,-2.6585631,England,,
Existing Greggs,Greggs,51.0620159,-1.3127263,England,,
Existing Greggs,Greggs,51.6310799,0.0029452,England,,
Existing Greggs,Greggs,52.0616636,1.2791029,England,,
Existing Greggs,Greggs,52.4064298,0.7279083,England,,
Existing Greggs,Greggs,52.4675277,-1.7215646,England,,
Existing Greggs,Greggs,52.2494568,0.3623119,England,,
Existing Greggs,Greggs,52.6533682,1.1799058,England,,
Existing Greggs,Greggs,53.7977354,-1.3771146,England,,
Existing Greggs,Greggs,52.7647204,-0.8867535,England,,
Existing Greggs,Greggs,53.0938024,-2.4144436,England,,
Existing Greggs,Greggs,51.2661121,-1.0874944,England,,
Existing Greggs,Greggs,53.22716,-0.5415967,England,,
Existing Greggs,Greggs,53.2358267,-0.5385661,England,,
Existing Greggs,Greggs,51.3420059,-0.8294107,England,,
Existing Greggs,Greggs,53.6966324,-1.5072854,England,,
Existing Greggs,Greggs,51.7864206,-1.4860114,England,,
Existing Greggs,Greggs,53.229716,-0.5399734,England,,
Existing Greggs,Greggs,53.191906,-2.5283794,England,,
Existing Greggs,Greggs,53.1572604,-1.1871567,England,,
Existing Greggs,Greggs,50.7582717,-1.5412694,England,,
Existing Greggs,Greggs,53.9881391,-1.0440384,England,,
Existing Greggs,Greggs,51.6179279,-3.9462016,Wales,,
Existing Greggs,Greggs,55.0787907,-3.6225533,Scotland,,
Existing Greggs,Greggs,51.2734306,-1.1055875,England,,
Existing Greggs,Greggs,51.6360613,-3.9704588,Wales,,
Existing Greggs,Greggs,51.4466436,-0.4099819,England,,
Existing Greggs,Greggs,51.6070447,-1.2394759,England,,
Existing Greggs,Greggs,52.0437183,0.9542104,England,,
Existing Greggs,Greggs,51.4536255,-0.4295133,England,,
Existing Greggs,Greggs,51.2774449,1.0821166,England,,
Existing Greggs,Greggs,51.5021835,-2.6828379,England,,
Existing Greggs,Greggs,56.4811758,-3.0154952,Scotland,,
Existing Greggs,Greggs,51.4509023,-0.3575945,England,,
Existing Greggs,Greggs,53.4779866,-1.0785807,England,,
Existing Greggs,Greggs,53.3242141,-3.8291163,Wales,,
Existing Greggs,Greggs,51.6285838,-0.3864411,England,,
Existing Greggs,Greggs,53.088529,-2.4305734,England,,
Existing Greggs,Greggs,52.3404533,-0.1863208,England,,
Existing Greggs,Greggs,51.6432814,0.0868133,England,,
Existing Greggs,Greggs,53.0992783,-2.4414267,England,,
Existing Greggs,Greggs,51.2122303,-1.455038,England,,
Existing Greggs,Greggs Outlet,50.8968514,-1.3796286,England,,
Existing Greggs,Greggs,52.8021346,-1.6318996,England,,
Existing Greggs,Greggs,51.4444456,0.218152,England,,
Existing Greggs,Greggs,51.5170477,-0.0834427,England,,
Existing Greggs,Greggs,51.5170272,-0.0806449,England,,
Existing Greggs,Greggs,54.55586,-1.2757268,England,,
Existing Greggs,Greggs,52.5875337,-1.9837246,England,,
Existing Greggs,Greggs,54.566932,-0.9614091,England,,
Existing Greggs,Greggs,54.7595292,-1.3340391,England,,
Existing Greggs,Greggs,55.8433668,-4.2536873,Scotland,,
Existing Greggs,Greggs,53.3669742,-1.4395145,England,,
Existing Greggs,Greggs Outlet,51.5337956,0.011242,England,,
Existing Greggs,Greggs,52.2603079,-3.4980581,Wales,,
Existing Greggs,Greggs,53.6176837,-2.1537823,England,,
Existing Greggs,Greggs,53.7249632,-1.3574686,England,,
Existing Greggs,Greggs,51.5126547,-0.0153638,England,,
Existing Greggs,Greggs,51.6571122,-0.0475798,England,,
Existing Greggs,Greggs,52.7540539,0.3950777,England,,
Existing Greggs,Greggs,52.7544324,0.3978339,England,,
Existing Greggs,Greggs,51.6862288,-0.0334863,England,,
Existing Greggs,Greggs,53.3551508,-1.3292184,England,,
Existing Greggs,Greggs,50.3716499,-4.1432148,England,,
Existing Greggs,Greggs,55.8442841,-4.4235335,Scotland,,
Existing Greggs,Greggs,51.3599813,1.3937733,England,,
Existing Greggs,Greggs,53.8417474,-2.2168893,England,,
Existing Greggs,Greggs,53.6916104,-1.3110415,England,,
Existing Greggs,Greggs,51.9783329,-0.2281315,England,,
Existing Greggs,Greggs,52.4635432,-1.9968282,England,,
Existing Greggs,Greggs,53.7083941,-1.2550196,England,,
Existing Greggs,Greggs,51.7967924,-0.0774531,England,,
Existing Greggs,Greggs,53.8068125,-1.4504632,England,,
Existing Greggs,Greggs,51.3522796,-1.995004,England,,
Existing Greggs,Greggs,50.8676024,-0.9842617,England,,
Existing Greggs,Greggs,50.9550393,-0.1310789,England,,
Existing Greggs,Greggs,54.7628776,-1.3691651,England,,
Existing Greggs,Greggs,53.0470046,-2.9965151,Wales,,
Existing Greggs,Greggs,51.6172877,-0.0184144,England,,
Existing Greggs,Greggs,51.8578859,-2.221166,England,,
Existing Greggs,Greggs,51.6584479,-3.9085425,Wales,,
Existing Greggs,Greggs,52.1335369,-2.3031229,England,,
Existing Greggs,Greggs,52.5971923,-1.1812658,England,,
Existing Greggs,Greggs,50.7419138,-1.8788181,England,,
Existing Greggs,Greggs,51.4494353,-0.2417898,England,,
Existing Greggs,Greggs,51.4812579,-0.6111112,England,,
Existing Greggs,Greggs,52.0612282,-1.3367113,England,,
Existing Greggs,Greggs,52.0765239,-1.3171342,England,,
Existing Greggs,Greggs,55.7836382,-4.1662429,Scotland,,
Existing Greggs,Greggs,52.9550912,-0.030594,England,,
Existing Greggs,Greggs,51.4063309,-3.2656775,Wales,,
Existing Greggs,Greggs,51.1607795,0.5519458,England,,
Existing Greggs,Greggs Outlet,51.4051633,-3.2694579,Wales,,
Existing Greggs,Greggs,53.3660943,-0.00426,England,,
Existing Greggs,Greggs,51.1651192,-2.9904904,England,,
Existing Greggs,Greggs,51.4446313,-0.2059814,England,,
Existing Greggs,Greggs,54.4852547,-0.6157698,England,,
Existing Greggs,Greggs,51.9150637,-2.5832371,England,,
Existing Greggs,Greggs,53.5397871,-1.4311665,England,,
Existing Greggs,Greggs,53.4539479,-2.7210596,England,,
Existing Greggs,Greggs,51.456455,0.1445433,England,,
Existing Greggs,Greggs,52.5509926,0.0885825,England,,
Existing Greggs,Greggs,53.384426,-1.4424007,England,,
Existing Greggs,Greggs,52.2796982,-1.5492125,England,,
Existing Greggs,Greggs,53.8750139,-1.9055768,England,,
Existing Greggs,Greggs,53.5948161,-1.2901687,England,,
Existing Greggs,Greggs,52.4596788,-2.1468372,England,,
Existing Greggs,Greggs,53.3901491,-2.5951628,England,,
Existing Greggs,Greggs,52.7961329,-2.1020566,England,,
Existing Greggs,Greggs,50.8502326,0.521219,England,,
Existing Greggs,Greggs,52.457037,-1.7960944,England,,
Existing Greggs,Greggs,51.7968673,-4.0805383,Wales,,
Existing Greggs,Greggs,50.8120135,-0.3701032,England,,
Existing Greggs,Greggs,56.0812478,-3.4048955,Scotland,,
Existing Greggs,Greggs,53.0819134,-2.2612647,England,,
Existing Greggs,Greggs,52.0331959,1.2017366,England,,
Existing Greggs,Greggs,52.3631275,-2.2662614,England,,
Existing Greggs,Greggs,53.3764719,-1.4729242,England,,
Existing Greggs,Greggs,51.4618471,-0.2163386,England,,
Existing Greggs,Greggs,51.4036689,0.1061263,England,,
Existing Greggs,Greggs,53.32168,-0.9425854,England,,
Existing Greggs,Greggs,52.5350086,-2.4198246,England,,
Existing Greggs,Greggs,53.0499359,-1.4053523,England,,
Existing Greggs,Greggs,53.0870554,-1.3757528,England,,
Existing Greggs,Greggs,53.5439972,-2.6537468,England,,
Existing Greggs,Greggs,51.8887209,0.8259098,England,,
Existing Greggs,Greggs,53.3834575,-1.4663244,England,,
Existing Greggs,Greggs,50.2630004,-5.0524929,England,,
Existing Greggs,Greggs,53.328197,-1.4671984,England,,
Existing Greggs,Greggs,53.3457712,-1.3553849,England,,
Existing Greggs,Greggs,50.7903938,0.0046746,England,,
Existing Greggs,Greggs,53.3761068,-1.3946439,England,,
Existing Greggs,Greggs,53.4832277,-1.5893491,England,,
Existing Greggs,Greggs,52.9833792,-3.0455208,Wales,,
Existing Greggs,Greggs,53.3822838,-1.4688687,England,,
Existing Greggs,Greggs,53.3413311,-1.3525436,England,,
Existing Greggs,Greggs,52.7675909,-1.5322621,England,,
Existing Greggs,Greggs,53.4315858,-1.3553506,England,,
Existing Greggs,Greggs,51.4310426,-0.3067969,England,,
Existing Greggs,Greggs,53.5427672,-1.1036317,England,,
Existing Greggs,Greggs,54.5652947,-1.3145328,England,,
Existing Greggs,Greggs,55.9026663,-4.3772775,Scotland,,
Existing Greggs,Greggs,53.4752965,-3.0245637,England,,
Existing Greggs,Greggs,54.9071323,-1.503684,England,,
Existing Greggs,Greggs,54.5716601,-1.2528595,England,,
Existing Greggs,Greggs,54.6030622,-7.3053729,Northern Ireland,,
Existing Greggs,Greggs,51.3761167,0.0992689,England,,
Existing Greggs,Greggs,51.4234396,-1.036829,England,,
Existing Greggs,Greggs,50.9868397,0.9430279,England,,
Existing Greggs,Greggs,51.4149853,-0.0523692,England,,
Existing Greggs,Greggs,50.7288547,-1.9362488,England,,
Existing Greggs,Greggs,51.7966262,-3.1760789,Wales,,
Existing Greggs,Greggs,52.4757569,1.751764,England,,
Existing Greggs,Greggs,51.7069046,-1.9601521,England,,
Existing Greggs,Greggs,52.5359862,-1.4164882,England,,
Existing Greggs,Greggs,53.7129924,-1.3379771,England,,
Existing Greggs,Greggs,51.4503057,0.1823288,England,,
Existing Greggs,Greggs,54.8719356,-1.6955389,England,,
Existing Greggs,Greggs,55.881281,-3.0873234,Scotland,,
Existing Greggs,Greggs,53.4331867,-1.3562734,England,,
Existing Greggs,Greggs,51.8382833,-2.2709043,England,,
Existing Greggs,Greggs,50.6148247,-2.4974212,England,,
Existing Greggs,Greggs,51.7718664,0.4885101,England,,
Existing Greggs,Greggs,53.8177595,-3.0526509,England,,
Existing Greggs,Greggs,50.806435,-0.6691483,England,,
Existing Greggs,Greggs,50.8214297,-1.0525901,England,,
Existing Greggs,Greggs,53.7944029,-1.7534409,England,,
Existing Greggs,Greggs,53.7449765,-0.3417088,England,,
Existing Greggs,Greggs,53.745939,-0.3428474,England,,
Existing Greggs,Greggs,55.7833171,-2.0194129,England,,
Existing Greggs,Greggs,55.1094642,-1.5013055,England,,
Existing Greggs,Greggs,53.4056421,-2.9880666,England,,
Existing Greggs,Greggs,53.7845842,-1.7205864,England,,
Existing Greggs,Greggs,51.2487136,-0.7639738,England,,
Existing Greggs,Greggs,51.8172737,-4.5063997,Wales,,
Existing Greggs,Greggs,53.3677505,-2.72637,England,,
Existing Greggs,Greggs,53.3804116,-2.2624217,England,,
Existing Greggs,Greggs,52.42899,-2.0171091,England,,
Existing Greggs,Greggs,51.6793338,-3.9953793,Wales,,
Existing Greggs,Greggs,50.6096888,-2.453901,England,,
Existing Greggs,Greggs,51.7068327,-1.960062,England,,
Existing Greggs,Greggs,53.3909939,-2.5896837,England,,
Existing Greggs,Greggs,50.7351283,-1.992685,England,,
Existing Greggs,Greggs,55.8532165,-4.1989029,Scotland,,
Existing Greggs,Greggs,52.6086122,-1.930338,England,,
Existing Greggs,Greggs,53.3048764,-1.1247006,England,,
Existing Greggs,Greggs,53.3043907,-1.124192,England,,
Existing Greggs,Greggs,54.6745263,-5.9860766,Northern Ireland,,
Existing Greggs,Greggs,51.8876587,-0.504149,England,,
Existing Greggs,Greggs,54.8773537,-1.3598038,England,,
Existing Greggs,Greggs,50.39373,-4.089714,England,,
Existing Greggs,Greggs,53.4816395,-2.9520795,England,,
Existing Greggs,Greggs,51.9241281,0.8991111,England,,
Existing Greggs,Greggs,54.1919399,-3.1026185,England,,
Existing Greggs,Greggs,53.4187785,-1.4473731,England,,
Existing Greggs,Greggs,56.4743365,-3.0043176,Scotland,,
Existing Greggs,Greggs,51.444425,-1.0199877,England,,
Existing Greggs,Greggs,51.353447,0.7409436,England,,
Existing Greggs,Greggs,51.7679702,-1.5812749,England,,
Existing Greggs,Greggs,53.3897999,-3.0244878,England,,
Existing Greggs,Greggs,53.1273652,-1.1482007,England,,
Existing Greggs,Greggs,52.6073081,-1.6744243,England,,
Existing Greggs,Greggs,57.1483491,-2.2671255,Scotland,,
Existing Greggs,Greggs,51.5177349,-0.6297554,England,,
Existing Greggs,Greggs,51.7909216,1.1474225,England,,
Existing Greggs,Greggs,56.4671989,-2.8738811,Scotland,,
Existing Greggs,Greggs,52.6263962,-1.6987062,England,,
Existing Greggs,Greggs,53.1415684,-1.1967058,England,,
Existing Greggs,Greggs,55.040089,-1.5957761,England,,
Existing Greggs,Greggs,52.9948907,-2.2086068,England,,
Existing Greggs,Greggs,52.477614,-1.89363,England,,
Existing Greggs,Greggs,53.4934892,-1.2892616,England,,
Existing Greggs,Greggs,52.5526017,-2.0200993,England,,
Existing Greggs,Greggs,51.7501431,-3.3952056,Wales,,
Existing Greggs,Greggs,50.7695358,0.2847379,England,,
Existing Greggs,Greggs,53.6817878,-1.5478285,England,,
Existing Greggs,Greggs,52.5210128,-2.0531473,England,,
Existing Greggs,Greggs,50.8797404,-1.0312607,England,,
Existing Greggs,Greggs,50.8221286,-0.9822812,England,,
Existing Greggs,Greggs,53.4419737,-2.9301047,England,,
Existing Greggs,Greggs,52.5202405,-1.9911493,England,,
Existing Greggs,Greggs,54.5706121,-1.2131893,England,,
Existing Greggs,Greggs,54.5791655,-1.1812224,England,,
Existing Greggs,Greggs,51.6212629,0.3048814,England,,
Existing Greggs,Greggs,52.4475812,-1.8877132,England,,
Existing Greggs,Greggs,51.5053996,-2.4879057,England,,
Existing Greggs,Greggs,54.3400351,-2.7341518,England,,
Existing Greggs,Greggs,52.4491959,-1.9126104,England,,
Existing Greggs,Greggs,51.6068282,-0.5577299,England,,
Existing Greggs,Greggs,51.3920023,-0.6331616,England,,
Existing Greggs,Greggs,55.8507314,-4.419828,Scotland,,
Existing Greggs,Greggs,51.2081947,-1.4792056,England,,
Existing Greggs,Greggs,50.7123084,-2.5383377,England,,
Existing Greggs,Greggs,51.6198179,0.3008517,England,,
Existing Greggs,Greggs,56.547587,-2.6160849,Scotland,,
Existing Greggs,Greggs,52.3665861,-0.7031351,England,,
Existing Greggs,Greggs,51.5911951,0.4810547,England,,
Existing Greggs,Greggs,53.4924503,-3.025748,England,,
Existing Greggs,Greggs,55.1830664,-1.5709139,England,,
Existing Greggs,Greggs,52.5239125,-1.467632,England,,
Existing Greggs,Greggs,52.9050609,-1.4627158,England,,
Existing Greggs,Greggs,55.8551262,-4.3313219,Scotland,,
Existing Greggs,Greggs Outlet,53.790931,-1.7624169,England,,
Existing Greggs,Greggs,55.9436224,-4.7450036,Scotland,,
Existing Greggs,Greggs,53.5420626,-2.4519391,England,,
Existing Greggs,Greggs,52.5194901,-1.8017427,England,,
Existing Greggs,Greggs,52.5991712,-1.0839417,England,,
Existing Greggs,Greggs,51.2302363,-2.9598208,England,,
Existing Greggs,Greggs,54.7982054,-2.8714534,England,,
Existing Greggs,Greggs,53.4465534,-1.4648802,England,,
Existing Greggs,Greggs,51.1657233,-2.9888275,England,,
Existing Greggs,Greggs,53.6746105,-1.3604329,England,,
Existing Greggs,Greggs,51.104933,-2.996208,England,,
Existing Greggs,Greggs,51.5224848,-2.6022094,England,,
Existing Greggs,Greggs,51.1773312,-1.7604064,England,,
Existing Greggs,Greggs,51.5328434,-3.5778223,Wales,,
Existing Greggs,Greggs,51.5633301,-1.7981379,England,,
Existing Greggs,Greggs,51.9481816,-3.3898731,Wales,,
Existing Greggs,Greggs,51.5708298,-3.2421922,Wales,,
Existing Greggs,Greggs,51.523131,-3.1394766,Wales,,
Existing Greggs,Greggs,52.0771971,-1.9362254,England,,
Existing Greggs,Greggs,52.5031335,-2.020529,England,,
Existing Greggs,Greggs,51.5469062,-1.8519516,England,,
Existing Greggs,Greggs,52.2437637,-0.8096994,England,,
Existing Greggs,Greggs,56.1151148,-3.771381,Scotland,,
Existing Greggs,Greggs,51.0072281,-0.1981164,England,,
Existing Greggs,Greggs,54.6555691,-5.9189268,Northern Ireland,,
Existing Greggs,Greggs,51.5620378,-1.7841569,England,,
Existing Greggs,Greggs,51.5604578,-1.7844558,England,,
Existing Greggs,Greggs,51.1026482,-3.0006838,England,,
Existing Greggs,Greggs,53.8588583,-2.1714056,England,,
Existing Greggs,Greggs,52.3419679,-1.5781357,England,,
Existing Greggs,Greggs,54.7492765,-1.3582171,England,,
Existing Greggs,Greggs,53.0017111,-2.2712658,England,,
Existing Greggs,Greggs,54.6206334,-1.5712951,England,,
Existing Greggs,Greggs,55.9214629,-4.2075924,Scotland,,
Existing Greggs,Greggs,51.085625,-4.0771099,England,,
Existing Greggs,Greggs,52.6734072,-2.0224478,England,,
Existing Greggs,Greggs,52.6278517,1.2944469,England,,
Existing Greggs,Greggs,53.6829534,-1.5057732,England,,
Existing Greggs,Greggs,53.4512479,-2.7422587,England,,
Existing Greggs,Greggs,54.7263621,-1.5278156,England,,
Existing Greggs,Greggs,55.0065237,-1.7126579,England,,
Existing Greggs,Greggs,52.9909062,-2.1418887,England,,
Existing Greggs,Greggs,50.3706102,-4.1411627,England,,
Existing Greggs,Greggs,52.9900229,-2.2236417,England,,
Top 20 Candidate Market,East Riding of Yorkshire | East Riding of Yorkshire 025C,53.775432,-0.421173,England,1,Priority
Top 20 Candidate Market,Castle Point | Castle Point 005D,51.565201,0.615811,England,2,Priority
Top 20 Candidate Market,Welwyn Hatfield | Welwyn Hatfield 010D,51.757981,-0.24646200000000001,England,3,Priority
Top 20 Candidate Market,Wyre | Wyre 012C,53.868107,-3.0013005,England,4,Priority
Top 20 Candidate Market,Stoke-on-Trent | Stoke-on-Trent 012E,53.040276,-2.137601,England,5,Priority
Top 20 Candidate Market,Wigan | Wigan 035A,53.495182,-2.611853,England,6,Priority
Top 20 Candidate Market,Plymouth | Plymouth 002C,50.428779,-4.140071,England,7,Priority
Top 20 Candidate Market,Reigate and Banstead | Reigate and Banstead 018D,51.165561,-0.16392,England,8,Priority
Top 20 Candidate Market,Walsall | Walsall 001B,52.656546,-1.937653,England,9,Priority
Top 20 Candidate Market,North Kesteven | North Kesteven 014D,53.1876285,-0.5856465,England,10,Priority
Top 20 Candidate Market,Wirral | Wirral 034C,53.35241,-3.092353,England,11,Priority
Top 20 Candidate Market,Central Bedfordshire | Central Bedfordshire 021B,51.918994,-0.654491,England,12,Priority
Top 20 Candidate Market,Cornwall | Cornwall 051D,50.225174,-5.27027,England,13,Priority
Top 20 Candidate Market,West Lancashire | West Lancashire 015A,53.540448,-2.731083,England,14,Priority
Top 20 Candidate Market,Croydon | Croydon 041A,51.314287,-0.133187,England,15,Priority
Top 20 Candidate Market,Isle of Wight | Isle of Wight 008E,50.706863,-1.294837,England,16,Priority
Top 20 Candidate Market,Blaby | Blaby 003C,52.635536,-1.229533,England,17,Priority
Top 20 Candidate Market,Cornwall | Cornwall 036B,50.347721,-4.768459,England,18,Priority
Top 20 Candidate Market,Buckinghamshire | Buckinghamshire 067A,51.545283,-0.523749,England,19,Priority
Top 20 Candidate Market,Canterbury | Canterbury 004B,51.359214,1.0994,England,20,Priority
Candidate Market,Dudley | Dudley 014A,52.508751,-2.179546,England,21,Secondary
Candidate Market,Tonbridge and Malling | Tonbridge and Malling 003F,51.3018285,0.4438075,England,22,Secondary
Candidate Market,Milton Keynes | Milton Keynes 003C,52.090648,-0.743186,England,23,Secondary
Candidate Market,Castle Point | Castle Point 010F,51.5258175,0.574246,England,24,Secondary
Candidate Market,Somerset | Mendip 014B,51.12766,-2.730882,England,25,Secondary
Candidate Market,Bedford | Bedford 022C,52.089996,-0.465226,England,26,Secondary
Candidate Market,St. Helens | St. Helens 013A,53.452794,-2.63969,England,27,Secondary
Candidate Market,Gosport | Gosport 006C,50.8012305,-1.201679,England,28,Secondary
Candidate Market,Broadland | Broadland 008B,52.6492265,1.372189,England,29,Secondary
Candidate Market,Wyre | Wyre 003B,53.908319,-3.041686,England,30,Secondary
Candidate Market,North Yorkshire | Harrogate 012C,53.999749,-1.461744,England,31,Secondary
Candidate Market,West Lancashire | West Lancashire 006F,53.578429,-2.892331,England,32,Secondary
Candidate Market,East Cambridgeshire | East Cambridgeshire 004H,52.395750500000005,0.24902000000000002,England,33,Secondary
Candidate Market,Adur | Adur 005D,50.839102,-0.282785,England,34,Secondary
Candidate Market,Wealden | Wealden 016A,50.854782,0.24708,England,35,Secondary
Candidate Market,East Riding of Yorkshire | East Riding of Yorkshire 036D,53.728547,-0.454081,England,36,Secondary
Candidate Market,North Lincolnshire | North Lincolnshire 005B,53.58707,-0.72973,England,37,Secondary
Candidate Market,Broxbourne | Broxbourne 004C,51.748609,-0.0144355,England,38,Secondary
Candidate Market,Cornwall | Cornwall 067D,50.125144,-5.531377,England,39,Secondary
Candidate Market,Three Rivers | Three Rivers 009A,51.635703500000005,-0.5007174999999999,England,40,Secondary
Candidate Market,Cornwall | Cornwall 066D,50.152098,-5.10045,England,41,Secondary
Candidate Market,"Bournemouth, Christchurch and Poole | Bournemouth, Christchurch and Poole 001C",50.783499000000006,-1.979593,England,42,Secondary
Candidate Market,Cheshire East | Cheshire East 032A,53.137741,-2.372555,England,43,Secondary
Candidate Market,Rochford | Rochford 001D,51.620187,0.614852,England,44,Secondary
Candidate Market,Kirklees | Kirklees 049A,53.620669,-1.856341,England,45,Secondary
Candidate Market,Wealden | Wealden 021C,50.8078905,0.2375785,England,46,Secondary
Candidate Market,Uttlesford | Uttlesford 006E,51.879698,0.25762799999999997,England,47,Secondary
Candidate Market,Sevenoaks | Sevenoaks 010B,51.286681,0.200142,England,48,Secondary
Candidate Market,South Norfolk | South Norfolk 003D,52.605061,1.187312,England,49,Secondary
Candidate Market,Isle of Wight | Isle of Wight 006B,50.710402,-1.178153,England,50,Secondary
Candidate Market,Milton Keynes | Milton Keynes 010B,52.057066500000005,-0.8444095,England,51,Watchlist
Candidate Market,Reigate and Banstead | Reigate and Banstead 007D,51.301282,-0.215798,England,52,Watchlist
Candidate Market,Cheshire East | Cheshire East 047D,53.067415,-2.505897,England,53,Watchlist
Candidate Market,Bath and North East Somerset | Bath and North East Somerset 025A,51.2919945,-2.4763835,England,54,Watchlist
Candidate Market,North East Derbyshire | North East Derbyshire 010B,53.17663,-1.42423,England,55,Watchlist
Candidate Market,Wealden | Wealden 009F,50.977322,0.109044,England,56,Watchlist
Candidate Market,St. Helens | St. Helens 002B,53.49817,-2.70332,England,57,Watchlist
Candidate Market,Surrey Heath | Surrey Heath 006A,51.3222145,-0.6351260000000001,England,58,Watchlist
Candidate Market,Southend-on-Sea | Southend-on-Sea 013D,51.541709,0.786888,England,59,Watchlist
Candidate Market,Wychavon | Wychavon 003B,52.266330499999995,-2.1396105,England,60,Watchlist
Candidate Market,Cannock Chase | Cannock Chase 006B,52.705596,-1.941545,England,61,Watchlist
Candidate Market,Barnsley | Barnsley 006B,53.595721,-1.383464,England,62,Watchlist
Candidate Market,North Yorkshire | Scarborough 011B,54.234344,-0.383474,England,63,Watchlist
Candidate Market,Tandridge | Tandridge 006A,51.257206,0.004228,England,64,Watchlist
Candidate Market,Bedford | Bedford 004I,52.156543,-0.395998,England,65,Watchlist
Candidate Market,Torridge | Torridge 002B,51.026962,-4.211753,England,66,Watchlist
Candidate Market,South Cambridgeshire | South Cambridgeshire 006D,52.250201,0.106466,England,67,Watchlist
Candidate Market,Rotherham | Rotherham 033D,53.325386,-1.2598120000000002,England,68,Watchlist
Candidate Market,St Albans | St Albans 005D,51.802485000000004,-0.3381475,England,69,Watchlist
Candidate Market,South Kesteven | South Kesteven 016E,52.657582,-0.5082445,England,70,Watchlist
Candidate Market,North East Derbyshire | North East Derbyshire 014C,53.296029000000004,-1.326997,England,71,Watchlist
Candidate Market,Buckinghamshire | Buckinghamshire 002B,52.000624,-0.98589,England,72,Watchlist
Candidate Market,Staffordshire Moorlands | Staffordshire Moorlands 012E,52.964511,-2.064149,England,73,Watchlist
Candidate Market,Mole Valley | Mole Valley 011B,51.214166,-0.32398950000000004,England,74,Watchlist
Candidate Market,Buckinghamshire | Buckinghamshire 061D,51.577076,-0.759594,England,75,Watchlist
Candidate Market,Lewes | Lewes 011E,50.7861625,0.080197,England,76,Watchlist
Candidate Market,Wigan | Wigan 002D,53.589905,-2.650966,England,77,Watchlist
Candidate Market,Cheshire West and Chester | Cheshire West and Chester 001D,53.2921055,-3.075603,England,78,Watchlist
Candidate Market,"Bournemouth, Christchurch and Poole | Bournemouth, Christchurch and Poole 002D",50.775583,-1.820668,England,79,Watchlist
Candidate Market,West Berkshire | West Berkshire 011F,51.394049,-1.244475,England,80,Watchlist
Candidate Market,Colchester | Colchester 017D,51.860779,0.9637245,England,81,Watchlist
